timestamp,open,high,low,close,adj_close,volume
2005-01-02 18:30:00+00:00,98.46235656738281,103.75724029541016,98.01172637939453,102.8785171508789,94.56766510009766,4627273
2005-01-03 18:30:00+00:00,103.64458465576172,104.77115631103516,99.13829803466797,101.88713073730469,93.65635681152344,5934092
2005-01-04 18:30:00+00:00,102.24763488769531,103.19395446777344,91.95077514648438,94.78973388671875,87.13231658935547,11066278
2005-01-05 18:30:00+00:00,96.8851547241211,98.19197845458984,94.496826171875,95.17276763916016,87.48440551757812,12118801
2005-01-06 18:30:00+00:00,96.43452453613281,96.43452453613281,89.9004135131836,94.6996078491211,87.04946899414062,11304796
2005-01-09 18:30:00+00:00,94.63201141357422,94.63201141357422,90.21585083007812,91.72545623779297,84.3155746459961,7152097
2005-01-10 18:30:00+00:00,91.8381118774414,92.37886810302734,88.75131225585938,89.67509460449219,82.43085479736328,4378261
2005-01-11 18:30:00+00:00,90.37357330322266,91.455078125,87.42195129394531,88.3006820678711,81.16746520996094,3387851
2005-01-12 18:30:00+00:00,89.58496856689453,96.84009552001953,87.55714416503906,93.55050659179688,85.99319458007812,9331244
2005-01-13 18:30:00+00:00,93.73075866699219,99.36360931396484,91.8381118774414,94.47428894042969,86.84235382080078,17419297
2005-01-16 18:30:00+00:00,95.98389434814453,96.61477661132812,94.2715072631836,95.01504516601562,87.33943176269531,6613412
2005-01-17 18:30:00+00:00,95.8937759399414,97.0654067993164,95.12770080566406,96.81755828857422,88.99632263183594,8330498
2005-01-18 18:30:00+00:00,96.65984344482422,96.65984344482422,94.63201141357422,95.51073455810547,87.79507446289062,1845457
2005-01-19 18:30:00+00:00,95.30795288085938,95.53327178955078,88.4809341430664,90.73407745361328,83.40431213378906,4774783
2005-01-23 18:30:00+00:00,90.35104370117188,93.19000244140625,88.43586730957031,89.44978332519531,82.22373962402344,5805259
2005-01-24 18:30:00+00:00,89.4723129272461,92.37886810302734,88.8864974975586,91.70292663574219,84.29486846923828,2868830
2005-01-26 18:30:00+00:00,93.2801284790039,95.19529724121094,89.22447204589844,94.4517593383789,86.8216323852539,15764060
2005-01-27 18:30:00+00:00,94.72213745117188,99.81423950195312,94.63201141357422,98.89044952392578,90.90176391601562,9539957
2005-01-30 18:30:00+00:00,99.72411346435547,106.46101379394531,99.58892822265625,103.8698959350586,95.47894287109375,14172920
2005-01-31 18:30:00+00:00,104.54584503173828,104.54584503173828,98.77779388427734,100.3099365234375,92.20658111572266,8110274
2005-02-01 18:30:00+00:00,102.74332427978516,102.74332427978516,97.83147430419922,98.68766784667969,90.71537780761719,33408274
2005-02-02 18:30:00+00:00,102.6982650756836,102.6982650756836,98.62007904052734,99.0707015991211,91.06745147705078,9020913
2005-02-03 18:30:00+00:00,99.81423950195312,100.71549987792969,96.93022155761719,98.41728973388672,90.46680450439453,8675409
2005-02-06 18:30:00+00:00,99.13829803466797,101.39144134521484,98.68766784667969,99.4988021850586,91.46098327636719,7655982
2005-02-07 18:30:00+00:00,99.40867614746094,99.40867614746094,96.77249908447266,96.90768432617188,89.07917022705078,5588271
2005-02-08 18:30:00+00:00,97.38084411621094,97.56109619140625,93.84341430664062,94.31657409667969,86.6973876953125,8403203
2005-02-09 18:30:00+00:00,95.91630554199219,96.14161682128906,91.31989288330078,92.60418701171875,85.12330627441406,8006164
2005-02-10 18:30:00+00:00,92.87455749511719,94.40670013427734,92.87455749511719,94.09125518798828,86.4902572631836,4015113
2005-02-13 18:30:00+00:00,94.83479309082031,98.32716369628906,94.83479309082031,96.86262512207031,89.03775024414062,8049732
2005-02-14 18:30:00+00:00,96.70490264892578,99.13829803466797,96.00643157958984,98.50741577148438,90.54967498779297,10697682
2005-02-15 18:30:00+00:00,98.77779388427734,99.13829803466797,96.02896118164062,96.77249908447266,88.95491027832031,5126749
2005-02-16 18:30:00+00:00,97.33578491210938,97.33578491210938,93.97859954833984,94.81226348876953,87.15303039550781,5154798
2005-02-17 18:30:00+00:00,95.98389434814453,99.36360931396484,94.0687255859375,98.32716369628906,90.38399505615234,14380211
2005-02-20 18:30:00+00:00,99.13829803466797,99.13829803466797,96.43452453613281,96.77249908447266,88.95491027832031,4651224
2005-02-21 18:30:00+00:00,96.61477661132812,97.74134826660156,96.43452453613281,96.86262512207031,89.03775024414062,2187073
2005-02-22 18:30:00+00:00,97.2681884765625,98.2370376586914,95.98389434814453,96.84009552001953,89.01702880859375,3916990
2005-02-23 18:30:00+00:00,97.74134826660156,97.74134826660156,94.8798599243164,96.20921325683594,88.43711853027344,7955171
2005-02-24 18:30:00+00:00,96.8851547241211,99.47627258300781,96.70490264892578,98.93551635742188,90.94319152832031,8959723
2005-02-27 18:30:00+00:00,99.58892822265625,101.84207153320312,95.19529724121094,101.4815673828125,93.28356170654297,8553715
2005-02-28 18:30:00+00:00,112.65715789794922,112.65715789794922,98.03425598144531,101.21118927001953,93.03501892089844,4755882
2005-03-01 18:30:00+00:00,102.0673828125,108.37618255615234,102.0673828125,106.23570251464844,97.65364074707031,23558778
2005-03-02 18:30:00+00:00,107.20455169677734,107.20455169677734,103.64458465576172,105.96532440185547,97.40510559082031,6496730
2005-03-03 18:30:00+00:00,106.30329132080078,108.1058120727539,105.04153442382812,106.28076171875,97.69506072998047,6328707
2005-03-06 18:30:00+00:00,107.47492980957031,108.1058120727539,102.74332427978516,103.80230712890625,95.41683197021484,6391777
2005-03-07 18:30:00+00:00,104.99646759033203,105.22178649902344,102.78839111328125,103.62205505371094,95.25113677978516,5120058
2005-03-08 18:30:00+00:00,104.09521484375,104.99646759033203,102.2927017211914,103.7121810913086,95.33397674560547,3188168
2005-03-09 18:30:00+00:00,103.73471069335938,103.73471069335938,100.33246612548828,100.6929702758789,92.55867004394531,6799022
2005-03-10 18:30:00+00:00,103.64458465576172,103.64458465576172,99.58892822265625,100.82815551757812,92.68293762207031,4673378
2005-03-13 18:30:00+00:00,100.94081115722656,105.44709777832031,96.70490264892578,99.83677673339844,91.7716293334961,8475508
2005-03-14 18:30:00+00:00,101.30131530761719,101.30131530761719,96.43452453613281,97.0654067993164,89.22415924072266,3870985
2005-03-15 18:30:00+00:00,97.33578491210938,97.33578491210938,94.18138122558594,94.496826171875,86.86307525634766,3156266
2005-03-16 18:30:00+00:00,94.58695220947266,94.58695220947266,88.77384185791016,89.51737976074219,82.28587341308594,5785588
2005-03-17 18:30:00+00:00,89.29206085205078,94.13632202148438,89.29206085205078,93.37025451660156,85.82750701904297,4300838
2005-03-20 18:30:00+00:00,103.32914733886719,103.32914733886719,94.36163330078125,95.51073455810547,87.79507446289062,2083287
2005-03-21 18:30:00+00:00,96.41199493408203,96.41199493408203,93.95606994628906,95.21782684326172,87.52583312988281,2211510
2005-03-22 18:30:00+00:00,95.0826416015625,97.56109619140625,94.85733032226562,96.52465057373047,88.7270736694336,4645790
2005-03-23 18:30:00+00:00,96.43452453613281,96.8851547241211,94.63201141357422,95.57833099365234,87.85720825195312,3541534
2005-03-27 18:30:00+00:00,95.75858306884766,96.682373046875,94.0687255859375,94.63201141357422,86.98735046386719,2039619
2005-03-28 18:30:00+00:00,95.30795288085938,95.30795288085938,91.97330474853516,92.76190185546875,85.2682876586914,1547859
2005-03-29 18:30:00+00:00,93.73075866699219,93.73075866699219,89.78775787353516,90.8692626953125,83.5285415649414,2577472
2005-03-30 18:30:00+00:00,91.47761535644531,95.0375747680664,91.47761535644531,93.46038055419922,85.91035461425781,1230083
2005-03-31 18:30:00+00:00,94.56441497802734,98.4848861694336,92.468994140625,97.58363342285156,89.70051574707031,2990744
2005-04-03 18:30:00+00:00,96.2542724609375,98.4848861694336,95.53327178955078,97.20059967041016,89.34841918945312,2070072
2005-04-04 18:30:00+00:00,101.39144134521484,101.39144134521484,94.63201141357422,97.76387786865234,89.86620330810547,1888479
2005-04-05 18:30:00+00:00,98.64260864257812,98.64260864257812,94.6996078491211,95.48820495605469,87.77435302734375,975925
2005-04-06 18:30:00+00:00,95.66845703125,96.32186889648438,94.18138122558594,94.54188537597656,86.90448760986328,982125
2005-04-07 18:30:00+00:00,94.94744873046875,96.18668365478516,94.654541015625,95.8937759399414,88.14717102050781,989997
2005-04-10 18:30:00+00:00,95.8937759399414,95.98389434814453,92.87455749511719,94.00112915039062,86.40741729736328,854015
2005-04-11 18:30:00+00:00,94.58695220947266,94.58695220947266,93.30265808105469,93.93354034423828,86.34527587890625,836380
2005-04-12 18:30:00+00:00,94.20391845703125,95.69098663330078,92.60418701171875,93.23506164550781,85.70323181152344,933786
2005-04-14 18:30:00+00:00,93.0998764038086,93.0998764038086,90.12572479248047,91.99583435058594,84.5641098022461,1765744
2005-04-17 18:30:00+00:00,92.82949829101562,94.18138122558594,86.74600982666016,91.90570831298828,84.48126220703125,6864333
2005-04-18 18:30:00+00:00,93.73075866699219,95.75858306884766,92.82949829101562,93.4378433227539,85.88964080810547,4018268
2005-04-19 18:30:00+00:00,93.55050659179688,94.54188537597656,91.47761535644531,92.58164978027344,85.10260009765625,1429702
2005-04-20 18:30:00+00:00,93.9110107421875,94.31657409667969,92.01836395263672,92.60418701171875,85.12330627441406,1016091
2005-04-21 18:30:00+00:00,92.98722076416016,94.04619598388672,92.42393493652344,93.39278411865234,85.84820556640625,1910291
2005-04-24 18:30:00+00:00,94.02366638183594,94.58695220947266,92.44646453857422,93.6856918334961,86.11746978759766,1534054
2005-04-25 18:30:00+00:00,94.33910369873047,94.33910369873047,92.37886810302734,92.64924621582031,85.16473388671875,833994
2005-04-26 18:30:00+00:00,92.82949829101562,92.82949829101562,90.35104370117188,91.18470001220703,83.81851196289062,1777039
2005-04-27 18:30:00+00:00,91.00445556640625,93.9110107421875,89.76522064208984,93.48291015625,85.93106079101562,9916116
2005-04-28 18:30:00+00:00,93.50543975830078,94.63201141357422,92.0859603881836,93.00975036621094,85.49613189697266,3389824
2005-05-01 18:30:00+00:00,93.2801284790039,94.58695220947266,92.82949829101562,93.23506164550781,85.70323181152344,1633573
2005-05-02 18:30:00+00:00,93.59556579589844,95.48820495605469,93.32518768310547,95.06011199951172,87.380859375,1640190
2005-05-03 18:30:00+00:00,95.0826416015625,97.83147430419922,95.0826416015625,97.42591094970703,89.55553436279297,2489173
2005-05-04 18:30:00+00:00,97.83147430419922,98.6651382446289,97.42591094970703,98.14691925048828,90.21829986572266,1116970
2005-05-05 18:30:00+00:00,98.2370376586914,99.13829803466797,95.98389434814453,98.4848861694336,90.52894592285156,1386705
2005-05-08 18:30:00+00:00,98.2370376586914,100.91828155517578,97.13300323486328,100.42259216308594,92.31011962890625,2852912
